vm_type,a,b,c,d,e,f,g,h,i,j,k,l,<$auc,<$infer_time
2,1,0,0,0,0,0,1,1,1,1,0,0,0.464285702,1.184859037
2,1,0,0,0,0,0,1,1,1,1,0,1,0.464285702,1.105651617
2,1,0,0,0,0,0,1,1,1,1,1,0,0.464285702,1.151708364
2,1,0,0,0,0,0,1,1,1,1,1,1,0.464285702,1.147147417
2,1,0,0,0,0,1,0,0,0,0,0,0,0.535714269,2.372209787
2,1,0,0,0,0,1,0,0,0,0,0,1,0.535714269,2.339869976
2,1,0,0,0,0,1,0,0,0,0,1,0,0.535714269,2.369170427
2,1,0,0,0,0,1,0,0,0,0,1,1,0.535714269,2.332963705
2,1,0,0,0,0,1,0,0,0,1,0,0,0.535714269,2.336302519
2,1,0,0,0,0,1,0,0,0,1,0,1,0.535714269,2.375344992
2,1,0,0,0,0,1,0,0,0,1,1,0,0.535714269,2.375156164
2,1,0,0,0,0,1,0,0,0,1,1,1,0.535714269,2.372042894
2,1,0,0,0,0,1,0,0,1,0,0,0,0.535714269,2.378238201
2,1,0,0,0,0,1,0,0,1,0,0,1,0.535714269,2.338187695
2,1,0,0,0,0,1,0,0,1,0,1,0,0.535714269,2.341857672
2,1,0,0,0,0,1,0,0,1,0,1,1,0.535714269,2.344177246
2,1,0,0,0,0,1,0,0,1,1,0,0,0.535714269,2.366605759
2,1,0,0,0,0,1,0,0,1,1,0,1,0.535714269,2.377988577
2,1,0,0,0,0,1,0,0,1,1,1,0,0.535714269,2.345728397
2,1,0,0,0,0,1,0,0,1,1,1,1,0.535714269,2.338242292
2,1,0,0,0,0,1,0,1,0,0,0,0,0.464285702,2.33095026
2,1,0,0,0,0,1,0,1,0,0,0,1,0.464285702,2.343475103
2,1,0,0,0,0,1,0,1,0,0,1,0,0.464285702,2.376489878
2,1,0,0,0,0,1,0,1,0,0,1,1,0.464285702,2.378855705
2,1,0,0,0,0,1,0,1,0,1,0,0,0.464285702,2.375883818
2,1,0,0,0,0,1,0,1,0,1,0,1,0.464285702,2.332496881
2,1,0,0,0,0,1,0,1,0,1,1,0,0.464285702,2.378463745
2,1,0,0,0,0,1,0,1,0,1,1,1,0.464285702,2.341275692
2,1,0,0,0,0,1,0,1,1,0,0,0,0.464285702,2.333633661
2,1,0,0,0,0,1,0,1,1,0,0,1,0.464285702,2.341814518
2,1,0,0,0,0,1,0,1,1,0,1,0,0.464285702,2.377913237
2,1,0,0,0,0,1,0,1,1,0,1,1,0.464285702,2.372091055
2,1,0,0,0,0,1,0,1,1,1,0,0,0.464285702,2.381325245
2,1,0,0,0,0,1,0,1,1,1,0,1,0.464285702,2.419731379
2,1,0,0,0,0,1,0,1,1,1,1,0,0.464285702,2.415570736
2,1,0,0,0,0,1,0,1,1,1,1,1,0.464285702,2.337919235
2,1,0,0,0,0,1,1,0,0,0,0,0,0.464285702,2.867373705
2,1,0,0,0,0,1,1,0,0,0,0,1,0.464285702,2.880176067
2,1,0,0,0,0,1,1,0,0,0,1,0,0.464285702,2.867016792
2,1,0,0,0,0,1,1,0,0,0,1,1,0.464285702,2.83575058
2,1,0,0,0,0,1,1,0,0,1,0,0,0.464285702,2.907132864
2,1,0,0,0,0,1,1,0,0,1,0,1,0.464285702,2.869225979
2,1,0,0,0,0,1,1,0,0,1,1,0,0.464285702,2.90721035
2,1,0,0,0,0,1,1,0,0,1,1,1,0.464285702,0.271929741
2,1,0,0,0,0,1,1,0,1,0,0,0,0.464285702,0.691863537
2,1,0,0,0,0,1,1,0,1,0,0,1,0.464285702,2.826281548
2,1,0,0,0,0,1,1,0,1,0,1,0,0.464285702,2.832208633
2,1,0,0,0,0,1,1,0,1,0,1,1,0.464285702,2.871059418
2,1,0,0,0,0,1,1,0,1,1,0,0,0.464285702,2.87498641
2,1,0,0,0,0,1,1,0,1,1,0,1,0.464285702,2.874363661
2,1,0,0,0,0,1,1,0,1,1,1,0,0.464285702,2.875102282
2,1,0,0,0,0,1,1,0,1,1,1,1,0.464285702,2.905871868
2,1,0,0,0,0,1,1,1,0,0,0,0,0.464285702,2.873338223
2,1,0,0,0,0,1,1,1,0,0,0,1,0.464285702,2.875612497
2,1,0,0,0,0,1,1,1,0,0,1,0,0.464285702,2.912158251
2,1,0,0,0,0,1,1,1,0,0,1,1,0.464285702,2.900364876
2,1,0,0,0,0,1,1,1,0,1,0,0,0.464285702,2.867042065
2,1,0,0,0,0,1,1,1,0,1,0,1,0.464285702,2.944611788
2,1,0,0,0,0,1,1,1,0,1,1,0,0.464285702,2.871865749
2,1,0,0,0,0,1,1,1,0,1,1,1,0.464285702,2.945133686
2,1,0,0,0,0,1,1,1,1,0,0,0,0.464285702,2.830783129
2,1,0,0,0,0,1,1,1,1,0,0,1,0.464285702,2.914197683
2,1,0,0,0,0,1,1,1,1,0,1,0,0.464285702,2.912862778
2,1,0,0,0,0,1,1,1,1,0,1,1,0.464285702,2.909107924
2,1,0,0,0,0,1,1,1,1,1,0,0,0.464285702,2.913789272
2,1,0,0,0,0,1,1,1,1,1,0,1,0.464285702,2.912404776
2,1,0,0,0,0,1,1,1,1,1,1,0,0.464285702,2.83815074
2,1,0,0,0,0,1,1,1,1,1,1,1,0.464285702,2.875259638
2,1,0,0,0,1,0,0,0,0,0,0,0,0.535714269,1.108651876
2,1,0,0,0,1,0,0,0,0,0,0,1,0.535714269,1.10823822
2,1,0,0,0,1,0,0,0,0,0,1,0,0.535714269,1.107666254
2,1,0,0,0,1,0,0,0,0,0,1,1,0.535714269,1.14332056
2,1,0,0,0,1,0,0,0,0,1,0,0,0.535714269,1.221055269
2,1,0,0,0,1,0,0,0,0,1,0,1,0.535714269,1.148257732
2,1,0,0,0,1,0,0,0,0,1,1,0,0.535714269,1.108163834
2,1,0,0,0,1,0,0,0,0,1,1,1,0.535714269,1.145595789
2,1,0,0,0,1,0,0,0,1,0,0,0,0.535714269,1.148032188
2,1,0,0,0,1,0,0,0,1,0,0,1,0.535714269,1.063982725
2,1,0,0,0,1,0,0,0,1,0,1,0,0.535714269,1.108888388
2,1,0,0,0,1,0,0,0,1,0,1,1,0.535714269,1.064355373
2,1,0,0,0,1,0,0,0,1,1,0,0,0.535714269,1.109635115
2,1,0,0,0,1,0,0,0,1,1,0,1,0.535714269,1.110204458
2,1,0,0,0,1,0,0,0,1,1,1,0,0.535714269,1.108407021
2,1,0,0,0,1,0,0,0,1,1,1,1,0.535714269,1.152326107
2,1,0,0,0,1,0,0,1,0,0,0,0,0.464285702,1.108815432
2,1,0,0,0,1,0,0,1,0,0,0,1,0.464285702,1.109578371
2,1,0,0,0,1,0,0,1,0,0,1,0,0.464285702,1.069116116
2,1,0,0,0,1,0,0,1,0,0,1,1,0.464285702,1.106063843
2,1,0,0,0,1,0,0,1,0,1,0,0,0.464285702,1.152059317
2,1,0,0,0,1,0,0,1,0,1,0,1,0.464285702,1.10409832
2,1,0,0,0,1,0,0,1,0,1,1,0,0.464285702,1.143684626
2,1,0,0,0,1,0,0,1,0,1,1,1,0.464285702,1.106847286
2,1,0,0,0,1,0,0,1,1,0,0,0,0.464285702,1.148441792
2,1,0,0,0,1,0,0,1,1,0,0,1,0.464285702,1.107792616
2,1,0,0,0,1,0,0,1,1,0,1,0,0.464285702,1.146697998
2,1,0,0,0,1,0,0,1,1,0,1,1,0.464285702,1.10737586
2,1,0,0,0,1,0,0,1,1,1,0,0,0.464285702,1.147725344
2,1,0,0,0,1,0,0,1,1,1,0,1,0.464285702,1.187881231
2,1,0,0,0,1,0,0,1,1,1,1,0,0.464285702,1.103275776
2,1,0,0,0,1,0,0,1,1,1,1,1,0.464285702,1.139522552
2,1,0,0,0,1,0,1,0,0,0,0,0,0.464285702,1.189965487
2,1,0,0,0,1,0,1,0,0,0,0,1,0.464285702,1.192588091
2,1,0,0,0,1,0,1,0,0,0,1,0,0.464285702,1.227483034
2,1,0,0,0,1,0,1,0,0,0,1,1,0.464285702,1.18816328
2,1,0,0,0,1,0,1,0,0,1,0,0,0.464285702,1.194194794
2,1,0,0,0,1,0,1,0,0,1,0,1,0.464285702,1.268480778
2,1,0,0,0,1,0,1,0,0,1,1,0,0.464285702,1.152000904
2,1,0,0,0,1,0,1,0,0,1,1,1,0.464285702,1.225706816
2,1,0,0,0,1,0,1,0,1,0,0,0,0.464285702,1.234549284
2,1,0,0,0,1,0,1,0,1,0,0,1,0.464285702,1.232018948
2,1,0,0,0,1,0,1,0,1,0,1,0,0.464285702,1.151049852
2,1,0,0,0,1,0,1,0,1,0,1,1,0.464285702,1.266102076
2,1,0,0,0,1,0,1,0,1,1,0,0,0.464285702,1.184447289
2,1,0,0,0,1,0,1,0,1,1,0,1,0.464285702,1.15434885
2,1,0,0,0,1,0,1,0,1,1,1,0,0.464285702,1.272377253
2,1,0,0,0,1,0,1,0,1,1,1,1,0.464285702,1.185217381
2,1,0,0,0,1,0,1,1,0,0,0,0,0.464285702,1.190797567
2,1,0,0,0,1,0,1,1,0,0,0,1,0.464285702,1.193958521
2,1,0,0,0,1,0,1,1,0,0,1,0,0.464285702,1.225608587
2,1,0,0,0,1,0,1,1,0,0,1,1,0.464285702,1.15158844
2,1,0,0,0,1,0,1,1,0,1,0,0,0.464285702,1.22734499
2,1,0,0,0,1,0,1,1,0,1,0,1,0.464285702,1.190355301
2,1,0,0,0,1,0,1,1,0,1,1,0,0.464285702,1.189439774
2,1,0,0,0,1,0,1,1,0,1,1,1,0.464285702,1.195982695
2,1,0,0,0,1,0,1,1,1,0,0,0,0.464285702,1.18847084
2,1,0,0,0,1,0,1,1,1,0,0,1,0.464285702,1.184141636
2,1,0,0,0,1,0,1,1,1,0,1,0,0.464285702,1.185498476
2,1,0,0,0,1,0,1,1,1,0,1,1,0.464285702,1.188428164
2,1,0,0,0,1,0,1,1,1,1,0,0,0.464285702,1.232612133
2,1,0,0,0,1,0,1,1,1,1,0,1,0.464285702,1.151308775
2,1,0,0,0,1,0,1,1,1,1,1,0,0.464285702,1.190737963
2,1,0,0,0,1,0,1,1,1,1,1,1,0.464285702,1.185865402
2,1,0,0,0,1,1,0,0,0,0,0,0,0.535714269,2.421257257
2,1,0,0,0,1,1,0,0,0,0,0,1,0.535714269,2.382002115
2,1,0,0,0,1,1,0,0,0,0,1,0,0.535714269,2.456931353
2,1,0,0,0,1,1,0,0,0,0,1,1,0.535714269,2.456733227
2,1,0,0,0,1,1,0,0,0,1,0,0,0.535714269,2.425503492
2,1,0,0,0,1,1,0,0,0,1,0,1,0.535714269,2.416811466
2,1,0,0,0,1,1,0,0,0,1,1,0,0.535714269,2.457150221
2,1,0,0,0,1,1,0,0,0,1,1,1,0.535714269,2.387533188
2,1,0,0,0,1,1,0,0,1,0,0,0,0.535714269,2.504348516
2,1,0,0,0,1,1,0,0,1,0,0,1,0.535714269,2.423792839
2,1,0,0,0,1,1,0,0,1,0,1,0,0.535714269,2.45638442
2,1,0,0,0,1,1,0,0,1,0,1,1,0.535714269,2.458210945
2,1,0,0,0,1,1,0,0,1,1,0,0,0.535714269,2.412498951
2,1,0,0,0,1,1,0,0,1,1,0,1,0.535714269,2.500142097
2,1,0,0,0,1,1,0,0,1,1,1,0,0.535714269,2.459812164
2,1,0,0,0,1,1,0,0,1,1,1,1,0.535714269,2.42512989
2,1,0,0,0,1,1,0,1,0,0,0,0,0.464285702,2.459093094
2,1,0,0,0,1,1,0,1,0,0,0,1,0.464285702,2.378889084
2,1,0,0,0,1,1,0,1,0,0,1,0,0.464285702,2.42426753
2,1,0,0,0,1,1,0,1,0,0,1,1,0.464285702,2.417946815
2,1,0,0,0,1,1,0,1,0,1,0,0,0.464285702,2.423928738
2,1,0,0,0,1,1,0,1,0,1,0,1,0.464285702,2.410861254
2,1,0,0,0,1,1,0,1,0,1,1,0,0.464285702,2.458743334
2,1,0,0,0,1,1,0,1,0,1,1,1,0.464285702,2.462928534
2,1,0,0,0,1,1,0,1,1,0,0,0,0.464285702,2.448105335
2,1,0,0,0,1,1,0,1,1,0,0,1,0.464285702,2.466251612
2,1,0,0,0,1,1,0,1,1,0,1,0,0.464285702,2.45416975
2,1,0,0,0,1,1,0,1,1,0,1,1,0.464285702,2.450220585
2,1,0,0,0,1,1,0,1,1,1,0,0,0.464285702,2.456223726
2,1,0,0,0,1,1,0,1,1,1,0,1,0.464285702,2.45936656
2,1,0,0,0,1,1,0,1,1,1,1,0,0.464285702,2.45786953
2,1,0,0,0,1,1,0,1,1,1,1,1,0.464285702,2.460810423
2,1,0,0,0,1,1,1,0,0,0,0,0,0.464285702,2.949283123
2,1,0,0,0,1,1,1,0,0,0,0,1,0.464285702,2.960113287
2,1,0,0,0,1,1,1,0,0,0,1,0,0.464285702,2.955566168
2,1,0,0,0,1,1,1,0,0,0,1,1,0.464285702,2.98931551
2,1,0,0,0,1,1,1,0,0,1,0,0,0.464285702,2.956822634
2,1,0,0,0,1,1,1,0,0,1,0,1,0.464285702,2.992682695
2,1,0,0,0,1,1,1,0,0,1,1,0,0.464285702,2.951692581
2,1,0,0,0,1,1,1,0,0,1,1,1,0.464285702,2.95716095
2,1,0,0,0,1,1,1,0,1,0,0,0,0.464285702,2.961678505
2,1,0,0,0,1,1,1,0,1,0,0,1,0.464285702,2.915576458
2,1,0,0,0,1,1,1,0,1,0,1,0,0.464285702,2.950971127
2,1,0,0,0,1,1,1,0,1,0,1,1,0.464285702,2.996615171
2,1,0,0,0,1,1,1,0,1,1,0,0,0.464285702,2.957159042
2,1,0,0,0,1,1,1,0,1,1,0,1,0.464285702,2.991028309
2,1,0,0,0,1,1,1,0,1,1,1,0,0.464285702,2.913562536
2,1,0,0,0,1,1,1,0,1,1,1,1,0.464285702,2.954622746
2,1,0,0,0,1,1,1,1,0,0,0,0,0.464285702,2.956165075
2,1,0,0,0,1,1,1,1,0,0,0,1,0.464285702,2.912432671
2,1,0,0,0,1,1,1,1,0,0,1,0,0.464285702,2.994752169
2,1,0,0,0,1,1,1,1,0,0,1,1,0.464285702,2.996822119
2,1,0,0,0,1,1,1,1,0,1,0,0,0.464285702,3.026474476
2,1,0,0,0,1,1,1,1,0,1,0,1,0.464285702,2.917006016
2,1,0,0,0,1,1,1,1,0,1,1,0,0.464285702,0.278636217
2,1,0,0,0,1,1,1,1,0,1,1,1,0.464285702,0.716696024
2,1,0,0,0,1,1,1,1,1,0,0,0,0.464285702,2.947467804
2,1,0,0,0,1,1,1,1,1,0,0,1,0.464285702,2.954930544
2,1,0,0,0,1,1,1,1,1,0,1,0,0.464285702,3.080639839
2,1,0,0,0,1,1,1,1,1,0,1,1,0.464285702,3.071233511
2,1,0,0,0,1,1,1,1,1,1,0,0,0.464285702,2.989485979
2,1,0,0,0,1,1,1,1,1,1,0,1,0.464285702,3.000753641
2,1,0,0,0,1,1,1,1,1,1,1,0,0.464285702,2.917258501
2,1,0,0,0,1,1,1,1,1,1,1,1,0.464285702,2.955597162
2,1,0,0,1,0,0,0,0,0,0,0,0,0.535714269,2.455374241
2,1,0,0,1,0,0,0,0,0,0,0,1,0.535714269,2.499301672
2,1,0,0,1,0,0,0,0,0,0,1,0,0.535714269,2.50377059
2,1,0,0,1,0,0,0,0,0,0,1,1,0.535714269,2.464468002
2,1,0,0,1,0,0,0,0,0,1,0,0,0.535714269,2.504086494
2,1,0,0,1,0,0,0,0,0,1,0,1,0.535714269,2.459486961
2,1,0,0,1,0,0,0,0,0,1,1,0,0.535714269,2.457865238
2,1,0,0,1,0,0,0,0,0,1,1,1,0.535714269,2.459140778
2,1,0,0,1,0,0,0,0,1,0,0,0,0.535714269,2.498376608
2,1,0,0,1,0,0,0,0,1,0,0,1,0.535714269,2.495700359
2,1,0,0,1,0,0,0,0,1,0,1,0,0.535714269,2.494081736
2,1,0,0,1,0,0,0,0,1,0,1,1,0.535714269,2.507114172
2,1,0,0,1,0,0,0,0,1,1,0,0,0.535714269,2.453083277
2,1,0,0,1,0,0,0,0,1,1,0,1,0.535714269,2.466383457
2,1,0,0,1,0,0,0,0,1,1,1,0,0.535714269,2.461562395
2,1,0,0,1,0,0,0,0,1,1,1,1,0.535714269,2.45781517
2,1,0,0,1,0,0,0,1,0,0,0,0,0.464285702,2.46004796
2,1,0,0,1,0,0,0,1,0,0,0,1,0.464285702,2.497038841
2,1,0,0,1,0,0,0,1,0,0,1,0,0.464285702,2.469076395
2,1,0,0,1,0,0,0,1,0,0,1,1,0.464285702,2.502218246
2,1,0,0,1,0,0,0,1,0,1,0,0,0.464285702,2.501583338
2,1,0,0,1,0,0,0,1,0,1,0,1,0.464285702,2.453165293
2,1,0,0,1,0,0,0,1,0,1,1,0,0.464285702,2.490777016
2,1,0,0,1,0,0,0,1,0,1,1,1,0.464285702,2.465959549
2,1,0,0,1,0,0,0,1,1,0,0,0,0.464285702,2.427732468
2,1,0,0,1,0,0,0,1,1,0,0,1,0.464285702,2.496104956
2,1,0,0,1,0,0,0,1,1,0,1,0,0.464285702,2.497042656
2,1,0,0,1,0,0,0,1,1,0,1,1,0.464285702,2.422606468
2,1,0,0,1,0,0,0,1,1,1,0,0,0.464285702,2.50031805
2,1,0,0,1,0,0,0,1,1,1,0,1,0.464285702,2.464551926
2,1,0,0,1,0,0,0,1,1,1,1,0,0.464285702,2.464367628
2,1,0,0,1,0,0,0,1,1,1,1,1,0.464285702,2.498333931
2,1,0,0,1,0,0,1,0,0,0,0,0,0.535714269,3.481157303
2,1,0,0,1,0,0,1,0,0,0,0,1,0.535714269,3.398941517
2,1,0,0,1,0,0,1,0,0,0,1,0,0.535714269,3.442641973
2,1,0,0,1,0,0,1,0,0,0,1,1,0.535714269,3.479404688
2,1,0,0,1,0,0,1,0,0,1,0,0,0.535714269,3.406576157
2,1,0,0,1,0,0,1,0,0,1,0,1,0.535714269,3.437996387
2,1,0,0,1,0,0,1,0,0,1,1,0,0.535714269,3.402972937
2,1,0,0,1,0,0,1,0,0,1,1,1,0.535714269,3.692651033
2,1,0,0,1,0,0,1,0,1,0,0,0,0.535714269,3.448882341
2,1,0,0,1,0,0,1,0,1,0,0,1,0.535714269,3.52801609
2,1,0,0,1,0,0,1,0,1,0,1,0,0.535714269,3.444656134
2,1,0,0,1,0,0,1,0,1,0,1,1,0.535714269,3.413129807
2,1,0,0,1,0,0,1,0,1,1,0,0,0.535714269,3.394418001
2,1,0,0,1,0,0,1,0,1,1,0,1,0.535714269,3.48541522
2,1,0,0,1,0,0,1,0,1,1,1,0,0.535714269,3.400878429
2,1,0,0,1,0,0,1,0,1,1,1,1,0.535714269,3.487422466
2,1,0,0,1,0,0,1,1,0,0,0,0,0.464285702,3.435273647
2,1,0,0,1,0,0,1,1,0,0,0,1,0.464285702,3.405064106
2,1,0,0,1,0,0,1,1,0,0,1,0,0.464285702,3.436087847
2,1,0,0,1,0,0,1,1,0,0,1,1,0.464285702,3.441024303
2,1,0,0,1,0,0,1,1,0,1,0,0,0.464285702,3.408429861
2,1,0,0,1,0,0,1,1,0,1,0,1,0.464285702,3.441369772
2,1,0,0,1,0,0,1,1,0,1,1,0,0.464285702,3.408372641
2,1,0,0,1,0,0,1,1,0,1,1,1,0.464285702,3.443495035
2,1,0,0,1,0,0,1,1,1,0,0,0,0.464285702,3.409428835
2,1,0,0,1,0,0,1,1,1,0,0,1,0.464285702,3.477508545
2,1,0,0,1,0,0,1,1,1,0,1,0,0.464285702,3.473671436
2,1,0,0,1,0,0,1,1,1,0,1,1,0.464285702,3.444117785
2,1,0,0,1,0,0,1,1,1,1,0,0,0.464285702,3.400183201
2,1,0,0,1,0,0,1,1,1,1,0,1,0.464285702,3.477412224
2,1,0,0,1,0,0,1,1,1,1,1,0,0.464285702,3.442744732
2,1,0,0,1,0,0,1,1,1,1,1,1,0.464285702,3.404156446
2,1,0,0,1,0,1,0,0,0,0,0,0,0.535714269,4.728002548
2,1,0,0,1,0,1,0,0,0,0,0,1,0.535714269,4.674263954
2,1,0,0,1,0,1,0,0,0,0,1,0,0.535714269,4.645381451
2,1,0,0,1,0,1,0,0,0,0,1,1,0.535714269,4.667959213
2,1,0,0,1,0,1,0,0,0,1,0,0,0.535714269,4.678652048
2,1,0,0,1,0,1,0,0,0,1,0,1,0.535714269,4.683660984
2,1,0,0,1,0,1,0,0,0,1,1,0,0.535714269,4.681116104
2,1,0,0,1,0,1,0,0,0,1,1,1,0.535714269,4.598356962
2,1,0,0,1,0,1,0,0,1,0,0,0,0.535714269,4.671296597
2,1,0,0,1,0,1,0,0,1,0,0,1,0.535714269,4.639711857
2,1,0,0,1,0,1,0,0,1,0,1,0,0.535714269,4.593394518
2,1,0,0,1,0,1,0,0,1,0,1,1,0.535714269,4.713708639
2,1,0,0,1,0,1,0,0,1,1,0,0,0.535714269,4.621626139
2,1,0,0,1,0,1,0,0,1,1,0,1,0.535714269,4.716175079
2,1,0,0,1,0,1,0,0,1,1,1,0,0.535714269,4.674818754
2,1,0,0,1,0,1,0,0,1,1,1,1,0.535714269,4.682427883
2,1,0,0,1,0,1,0,1,0,0,0,0,0.464285702,4.703492641
2,1,0,0,1,0,1,0,1,0,0,0,1,0.464285702,4.719878912
2,1,0,0,1,0,1,0,1,0,0,1,0,0.464285702,4.659269333
2,1,0,0,1,0,1,0,1,0,0,1,1,0.464285702,4.643470287
2,1,0,0,1,0,1,0,1,0,1,0,0,0.464285702,4.629201412
2,1,0,0,1,0,1,0,1,0,1,0,1,0.464285702,4.678411961
2,1,0,0,1,0,1,0,1,0,1,1,0,0.464285702,4.675133467
2,1,0,0,1,0,1,0,1,0,1,1,1,0.464285702,4.675696611
2,1,0,0,1,0,1,0,1,1,0,0,0,0.464285702,4.644300222
2,1,0,0,1,0,1,0,1,1,0,0,1,0.464285702,4.668447256
2,1,0,0,1,0,1,0,1,1,0,1,0,0.464285702,4.678543568
2,1,0,0,1,0,1,0,1,1,0,1,1,0.464285702,4.683166981
2,1,0,0,1,0,1,0,1,1,1,0,0,0.464285702,4.681467772
2,1,0,0,1,0,1,0,1,1,1,0,1,0.464285702,4.699317455
2,1,0,0,1,0,1,0,1,1,1,1,0,0.464285702,4.718417883
2,1,0,0,1,0,1,0,1,1,1,1,1,0.464285702,4.676066399
2,1,0,0,1,0,1,1,0,0,0,0,0,0.535714269,1.270139456
2,1,0,0,1,0,1,1,0,0,0,0,1,0.535714269,9.141118288
2,1,0,0,1,0,1,1,0,0,0,1,0,0.535714269,9.179719448
2,1,0,0,1,0,1,1,0,0,0,1,1,0.535714269,9.169422388
2,1,0,0,1,0,1,1,0,0,1,0,0,0.535714269,9.101549625
2,1,0,0,1,0,1,1,0,0,1,0,1,0.535714269,9.183316946
2,1,0,0,1,0,1,1,0,0,1,1,0,0.535714269,9.195428371
2,1,0,0,1,0,1,1,0,0,1,1,1,0.535714269,9.192813396
2,1,0,0,1,0,1,1,0,1,0,0,0,0.535714269,9.186126947
2,1,0,0,1,0,1,1,0,1,0,0,1,0.535714269,9.133560419
2,1,0,0,1,0,1,1,0,1,0,1,0,0.535714269,9.154572487
2,1,0,0,1,0,1,1,0,1,0,1,1,0.535714269,9.179814339
2,1,0,0,1,0,1,1,0,1,1,0,0,0.535714269,9.217511177
2,1,0,0,1,0,1,1,0,1,1,0,1,0.535714269,9.181682587
2,1,0,0,1,0,1,1,0,1,1,1,0,0.535714269,9.191447973
2,1,0,0,1,0,1,1,0,1,1,1,1,0.535714269,9.174228668
2,1,0,0,1,0,1,1,1,0,0,0,0,0.464285702,9.180563927
2,1,0,0,1,0,1,1,1,0,0,0,1,0.464285702,9.147192717
2,1,0,0,1,0,1,1,1,0,0,1,0,0.464285702,9.188604832
2,1,0,0,1,0,1,1,1,0,0,1,1,0.464285702,9.142288446
2,1,0,0,1,0,1,1,1,0,1,0,0,0.464285702,9.195026636
2,1,0,0,1,0,1,1,1,0,1,0,1,0.464285702,9.087462664
2,1,0,0,1,0,1,1,1,0,1,1,0,0.464285702,9.164413452
2,1,0,0,1,0,1,1,1,0,1,1,1,0.464285702,9.13733077
2,1,0,0,1,0,1,1,1,1,0,0,0,0.464285702,9.179740191
2,1,0,0,1,0,1,1,1,1,0,0,1,0.464285702,9.213890076
2,1,0,0,1,0,1,1,1,1,0,1,0,0.464285702,9.158998489
2,1,0,0,1,0,1,1,1,1,0,1,1,0.464285702,9.156747818
2,1,0,0,1,0,1,1,1,1,1,0,0,0.464285702,9.339147806
2,1,0,0,1,0,1,1,1,1,1,0,1,0.464285702,9.193378925
2,1,0,0,1,0,1,1,1,1,1,1,0,0.464285702,9.087274313
2,1,0,0,1,0,1,1,1,1,1,1,1,0.464285702,9.234346628
2,1,0,0,1,1,0,0,0,0,0,0,0,0.535714269,2.995894194
2,1,0,0,1,1,0,0,0,0,0,0,1,0.535714269,3.031947851
2,1,0,0,1,1,0,0,0,0,0,1,0,0.535714269,3.077632904
2,1,0,0,1,1,0,0,0,0,0,1,1,0.535714269,2.99653554
2,1,0,0,1,1,0,0,0,0,1,0,0,0.535714269,3.028163433
2,1,0,0,1,1,0,0,0,0,1,0,1,0.535714269,2.986319542
2,1,0,0,1,1,0,0,0,0,1,1,0,0.535714269,3.021484852
2,1,0,0,1,1,0,0,0,0,1,1,1,0.535714269,0.283060551
2,1,0,0,1,1,0,0,0,1,0,0,0,0.535714269,0.40997529
2,1,0,0,1,1,0,0,0,1,0,0,1,0.535714269,3.074446201
2,1,0,0,1,1,0,0,0,1,0,1,0,0.535714269,2.989007235
2,1,0,0,1,1,0,0,0,1,0,1,1,0.535714269,3.031938553
2,1,0,0,1,1,0,0,0,1,1,0,0,0.535714269,2.9933815
2,1,0,0,1,1,0,0,0,1,1,0,1,0.535714269,2.997503996
2,1,0,0,1,1,0,0,0,1,1,1,0,0.535714269,3.028004169
2,1,0,0,1,1,0,0,0,1,1,1,1,0.535714269,2.991409063
2,1,0,0,1,1,0,0,1,0,0,0,0,0.464285702,3.032817841
2,1,0,0,1,1,0,0,1,0,0,0,1,0.464285702,2.99078083
2,1,0,0,1,1,0,0,1,0,0,1,0,0.464285702,2.9929533
2,1,0,0,1,1,0,0,1,0,0,1,1,0.464285702,3.026711464
2,1,0,0,1,1,0,0,1,0,1,0,0,0.464285702,2.996242285
2,1,0,0,1,1,0,0,1,0,1,0,1,0.464285702,3.03012538
2,1,0,0,1,1,0,0,1,0,1,1,0,0.464285702,3.032899141
2,1,0,0,1,1,0,0,1,0,1,1,1,0.464285702,3.034664869
2,1,0,0,1,1,0,0,1,1,0,0,0,0.464285702,2.994307995
2,1,0,0,1,1,0,0,1,1,0,0,1,0.464285702,2.989601135
2,1,0,0,1,1,0,0,1,1,0,1,0,0.464285702,3.026777983
2,1,0,0,1,1,0,0,1,1,0,1,1,0.464285702,2.989966393
2,1,0,0,1,1,0,0,1,1,1,0,0,0.464285702,2.995536327
2,1,0,0,1,1,0,0,1,1,1,0,1,0.464285702,3.064933538
2,1,0,0,1,1,0,0,1,1,1,1,0,0.464285702,2.95484066
2,1,0,0,1,1,0,0,1,1,1,1,1,0.464285702,2.988215685
2,1,0,0,1,1,0,1,0,0,0,0,0,0.535714269,3.929419279
2,1,0,0,1,1,0,1,0,0,0,0,1,0.535714269,3.936252356
2,1,0,0,1,1,0,1,0,0,0,1,0,0.535714269,3.972105503
2,1,0,0,1,1,0,1,0,0,0,1,1,0.535714269,4.016163349
2,1,0,0,1,1,0,1,0,0,1,0,0,0.535714269,3.98281455
2,1,0,0,1,1,0,1,0,0,1,0,1,0.535714269,3.940426111
2,1,0,0,1,1,0,1,0,0,1,1,0,0.535714269,3.936319351
2,1,0,0,1,1,0,1,0,0,1,1,1,0.535714269,3.977218628
2,1,0,0,1,1,0,1,0,1,0,0,0,0.535714269,3.944989681
2,1,0,0,1,1,0,1,0,1,0,0,1,0.535714269,3.966540813
2,1,0,0,1,1,0,1,0,1,0,1,0,0.535714269,3.941488028
