twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,Threads,TokenParts,ArnrMaxFrames,ArnrStrength,<$performance,<$cpu
0,1,0,1,0,1,0,0,1,2,1,5,0,22349.8,47.298142
0,1,0,1,0,1,0,0,1,3,1,5,0,16864.8,63.582353
0,1,0,1,0,1,0,0,1,4,1,5,0,14251.0,76.780953
0,1,0,1,0,1,0,0,1,1,2,5,0,39417.2,26.6545
0,1,0,1,0,1,0,0,1,2,2,5,0,22206.0,47.288182
0,1,0,1,0,1,0,0,1,3,2,5,0,17330.2,63.044575
0,1,0,1,0,1,0,0,1,4,2,5,0,14278.2,77.4
0,1,0,1,0,1,0,0,1,1,0,15,0,40244.0,26.5375
0,1,0,1,0,1,0,0,1,2,0,15,0,22394.6,47.744822
0,1,0,1,0,1,0,0,1,3,0,15,0,17890.8,63.208889
0,1,0,1,0,1,0,0,1,4,0,15,0,13666.0,76.602857
0,1,0,1,0,1,0,0,1,1,1,15,0,40959.0,26.685366
0,1,0,1,0,1,0,0,1,2,1,15,0,22262.6,47.790514
0,1,0,1,0,1,0,0,1,3,1,15,0,16939.6,63.083464
0,1,0,1,0,1,0,0,1,4,1,15,0,14177.8,76.944286
0,1,0,1,0,1,0,0,1,1,2,15,0,39435.0,26.408205
0,1,0,1,0,1,0,0,1,2,2,15,0,22220.0,47.145376
0,1,0,1,0,1,0,0,1,3,2,15,0,17237.8,63.721699
0,1,0,1,0,1,0,0,1,4,2,15,0,14411.8,76.558286
0,1,0,1,0,1,0,0,1,1,0,0,3,40094.2,26.9415
0,1,0,1,0,1,0,0,1,2,0,0,3,22286.8,47.706205
0,1,0,1,0,1,0,0,1,3,0,0,3,17859.2,63.65
0,1,0,1,0,1,0,0,1,4,0,0,3,14022.6,76.495714
0,1,0,1,0,1,0,0,1,1,1,0,3,41535.0,26.522625
0,1,0,1,0,1,0,0,1,2,1,0,3,22175.8,47.567984
0,1,0,1,0,1,0,0,1,3,1,0,3,16907.6,63.015074
0,1,0,1,0,1,0,0,1,4,1,0,3,14268.8,76.806952
0,1,0,1,0,1,0,0,1,1,2,0,3,39376.2,26.48359
0,1,0,1,0,1,0,0,1,2,2,0,3,22218.8,47.930474
0,1,0,1,0,1,0,0,1,3,2,0,3,17245.8,63.224379
0,1,0,1,0,1,0,0,1,4,2,0,3,14409.4,76.360857
0,1,0,1,0,1,0,0,1,1,0,5,3,40180.8,27.0785
0,1,0,1,0,1,0,0,1,2,0,5,3,22328.8,47.514704
0,1,0,1,0,1,0,0,1,3,0,5,3,17716.4,63.674967
0,1,0,1,0,1,0,0,1,4,0,5,3,14049.6,76.607143
0,1,0,1,0,1,0,0,1,1,1,5,3,41482.8,26.484576
0,1,0,1,0,1,0,0,1,2,1,5,3,22203.2,47.8217
0,1,0,1,0,1,0,0,1,3,1,5,3,16783.0,63.320221
0,1,0,1,0,1,0,0,1,4,1,5,3,14156.4,76.879714
0,1,0,1,0,1,0,0,1,1,2,5,3,39595.4,26.74241
0,1,0,1,0,1,0,0,1,2,2,5,3,22260.6,47.909249
0,1,0,1,0,1,0,0,1,3,2,5,3,17294.2,63.237974
0,1,0,1,0,1,0,0,1,4,2,5,3,13787.8,76.545714
0,1,0,1,0,1,0,0,1,1,0,15,3,39556.2,26.234333
0,1,0,1,0,1,0,0,1,2,0,15,3,22369.4,46.593162
0,1,0,1,0,1,0,0,1,3,0,15,3,17821.4,63.693333
0,1,0,1,0,1,0,0,1,4,0,15,3,14160.2,76.496857
0,1,0,1,0,1,0,0,1,1,1,15,3,41621.6,26.307514
0,1,0,1,0,1,0,0,1,2,1,15,3,22307.6,47.122016
0,1,0,1,0,1,0,0,1,3,1,15,3,16505.6,62.032426
0,1,0,1,0,1,0,0,1,4,1,15,3,14113.4,77.062286
0,1,0,1,0,1,0,0,1,1,2,15,3,39464.8,26.841154
0,1,0,1,0,1,0,0,1,2,2,15,3,22313.4,47.52921
0,1,0,1,0,1,0,0,1,3,2,15,3,17207.2,63.70281
0,1,0,1,0,1,0,0,1,4,2,15,3,14298.8,77.121429
0,1,0,1,0,1,0,0,1,1,0,0,6,40221.0,27.0455
0,1,0,1,0,1,0,0,1,2,0,0,6,22212.6,48.016403
0,1,0,1,0,1,0,0,1,3,0,0,6,17687.8,63.626405
0,1,0,1,0,1,0,0,1,4,0,0,6,14122.6,76.153809
0,1,0,1,0,1,0,0,1,1,1,0,6,41498.6,27.063972
0,1,0,1,0,1,0,0,1,2,1,0,6,22358.8,47.840514
0,1,0,1,0,1,0,0,1,3,1,0,6,16907.6,62.975662
0,1,0,1,0,1,0,0,1,4,1,0,6,14274.6,76.582762
0,1,0,1,0,1,0,0,1,1,2,0,6,39302.8,27.159269
0,1,0,1,0,1,0,0,1,2,2,0,6,22189.4,47.329405
0,1,0,1,0,1,0,0,1,3,2,0,6,17290.2,63.384379
0,1,0,1,0,1,0,0,1,4,2,0,6,14415.6,76.173238
0,1,0,1,0,1,0,0,1,1,0,5,6,40077.4,26.367551
0,1,0,1,0,1,0,0,1,2,0,5,6,22346.4,47.225099
0,1,0,1,0,1,0,0,1,3,0,5,6,17766.2,63.311765
0,1,0,1,0,1,0,0,1,4,0,5,6,14104.4,76.727143
0,1,0,1,0,1,0,0,1,1,1,5,6,41594.8,26.801417
0,1,0,1,0,1,0,0,1,2,1,5,6,22293.0,47.434743
0,1,0,1,0,1,0,0,1,3,1,5,6,16876.8,63.522353
0,1,0,1,0,1,0,0,1,4,1,5,6,14198.6,77.148095
0,1,0,1,0,1,0,0,1,1,2,5,6,39413.2,26.582664
0,1,0,1,0,1,0,0,1,2,2,5,6,22276.8,47.811779
0,1,0,1,0,1,0,0,1,3,2,5,6,17269.4,63.257843
0,1,0,1,0,1,0,0,1,4,2,5,6,13846.4,76.772857
0,1,0,1,0,1,0,0,1,1,0,15,6,40274.2,26.518
0,1,0,1,0,1,0,0,1,2,0,15,6,22356.4,47.593636
0,1,0,1,0,1,0,0,1,3,0,15,6,17239.2,62.99281
0,1,0,1,0,1,0,0,1,4,0,15,6,14062.0,76.824667
0,1,0,1,0,1,0,0,1,1,1,15,6,40949.4,26.231707
0,1,0,1,0,1,0,0,1,2,1,15,6,22186.0,47.609921
0,1,0,1,0,1,0,0,1,3,1,15,6,16896.8,62.328235
0,1,0,1,0,1,0,0,1,4,1,15,6,14209.6,76.981333
0,1,0,1,0,1,0,0,1,1,2,15,6,39551.6,26.680679
0,1,0,1,0,1,0,0,1,2,2,15,6,22234.6,47.462727
0,1,0,1,0,1,0,0,1,3,2,15,6,17239.2,63.229085
0,1,0,1,0,1,0,0,1,4,2,15,6,14228.0,77.178286
0,1,1,0,0,0,0,0,0,1,0,0,0,60766.2,26.563153
0,1,1,0,0,0,0,0,0,2,0,0,0,34056.2,48.598574
0,1,1,0,0,0,0,0,0,3,0,0,0,25876.8,66.848547
0,1,1,0,0,0,0,0,0,4,0,0,0,21629.2,84.093463
0,1,1,0,0,0,0,0,0,1,1,0,0,59478.2,26.814638
0,1,1,0,0,0,0,0,0,2,1,0,0,33543.0,48.636078
0,1,1,0,0,0,0,0,0,3,1,0,0,26112.6,67.14
0,1,1,0,0,0,0,0,0,4,1,0,0,22304.8,84.466601
0,1,1,0,0,0,0,0,0,1,2,0,0,60223.0,26.512333
0,1,1,0,0,0,0,0,0,2,2,0,0,33605.4,48.35533
0,1,1,0,0,0,0,0,0,3,2,0,0,26048.8,66.818831
0,1,1,0,0,0,0,0,0,4,2,0,0,22024.2,84.234545
0,1,1,0,0,0,0,0,0,1,0,5,0,60805.0,26.585126
0,1,1,0,0,0,0,0,0,2,0,5,0,33880.4,48.571123
0,1,1,0,0,0,0,0,0,3,0,5,0,25804.8,66.796154
0,1,1,0,0,0,0,0,0,4,0,5,0,21692.8,84.391818
0,1,1,0,0,0,0,0,0,1,1,5,0,58916.4,26.02218
0,1,1,0,0,0,0,0,0,2,1,5,0,33638.2,48.262674
0,1,1,0,0,0,0,0,0,3,1,5,0,26149.6,67.146012
0,1,1,0,0,0,0,0,0,4,1,5,0,22397.8,84.206245
0,1,1,0,0,0,0,0,0,1,2,5,0,59502.6,26.099684
0,1,1,0,0,0,0,0,0,2,2,5,0,33594.6,48.24754
0,1,1,0,0,0,0,0,0,3,2,5,0,26125.2,67.001196
0,1,1,0,0,0,0,0,0,4,2,5,0,21997.6,84.313597
0,1,1,0,0,0,0,0,0,1,0,15,0,60852.6,26.058825
0,1,1,0,0,0,0,0,0,2,0,15,0,33947.0,48.621729
0,1,1,0,0,0,0,0,0,3,0,15,0,25624.0,67.036154
0,1,1,0,0,0,0,0,0,4,0,15,0,21675.0,84.414199
0,1,1,0,0,0,0,0,0,1,1,15,0,59589.8,26.760153
0,1,1,0,0,0,0,0,0,2,1,15,0,33658.2,48.50697
0,1,1,0,0,0,0,0,0,3,1,15,0,25572.6,66.803231
0,1,1,0,0,0,0,0,0,4,1,15,0,22337.0,84.571502
0,1,1,0,0,0,0,0,0,1,2,15,0,60228.6,26.627334
0,1,1,0,0,0,0,0,0,2,2,15,0,33512.2,48.575276
0,1,1,0,0,0,0,0,0,3,2,15,0,25496.2,66.511723
0,1,1,0,0,0,0,0,0,4,2,15,0,22075.2,84.273637
0,1,1,0,0,0,0,0,0,1,0,0,3,60000.2,25.894017
0,1,1,0,0,0,0,0,0,2,0,0,3,33915.4,48.784118
0,1,1,0,0,0,0,0,0,3,0,0,3,25770.8,66.832646
0,1,1,0,0,0,0,0,0,4,0,0,3,21664.8,84.418398
0,1,1,0,0,0,0,0,0,1,1,0,3,59505.0,26.28339
0,1,1,0,0,0,0,0,0,2,1,0,3,33706.2,48.782941
0,1,1,0,0,0,0,0,0,3,1,0,3,26115.4,67.117692
0,1,1,0,0,0,0,0,0,4,1,0,3,22373.8,84.417391
0,1,1,0,0,0,0,0,0,1,2,0,3,60323.2,26.501667
0,1,1,0,0,0,0,0,0,2,2,0,3,33628.0,48.395597
0,1,1,0,0,0,0,0,0,3,2,0,3,25997.2,67.205138
0,1,1,0,0,0,0,0,0,4,2,0,3,22083.6,84.027905
0,1,1,0,0,0,0,0,0,1,0,5,3,60723.0,26.750809
0,1,1,0,0,0,0,0,0,2,0,5,3,33979.4,48.715294
0,1,1,0,0,0,0,0,0,3,0,5,3,25833.4,67.034615
0,1,1,0,0,0,0,0,0,4,0,5,3,21663.6,84.15013
0,1,1,0,0,0,0,0,0,1,1,5,3,59509.0,26.226102
0,1,1,0,0,0,0,0,0,2,1,5,3,33782.0,48.512852
0,1,1,0,0,0,0,0,0,3,1,5,3,26142.6,66.92
0,1,1,0,0,0,0,0,0,4,1,5,3,22391.8,84.427708
0,1,1,0,0,0,0,0,0,1,2,5,3,60130.8,26.557
0,1,1,0,0,0,0,0,0,2,2,5,3,33565.8,49.02
0,1,1,0,0,0,0,0,0,3,2,5,3,25456.6,66.889415
0,1,1,0,0,0,0,0,0,4,2,5,3,21386.0,84.263636
0,1,1,0,0,0,0,0,0,1,0,15,3,60135.6,26.168334
0,1,1,0,0,0,0,0,0,2,0,15,3,34084.6,48.827647
0,1,1,0,0,0,0,0,0,3,0,15,3,25832.6,66.888462
0,1,1,0,0,0,0,0,0,4,0,15,3,21667.8,84.210952
0,1,1,0,0,0,0,0,0,1,1,15,3,58699.2,25.599007
0,1,1,0,0,0,0,0,0,2,1,15,3,33617.6,48.98779
0,1,1,0,0,0,0,0,0,3,1,15,3,25523.4,66.869231
0,1,1,0,0,0,0,0,0,4,1,15,3,22403.8,84.287826
0,1,1,0,0,0,0,0,0,1,2,15,3,60268.4,26.684333
0,1,1,0,0,0,0,0,0,2,2,15,3,33580.0,48.793939
0,1,1,0,0,0,0,0,0,3,2,15,3,26038.6,67.066923
0,1,1,0,0,0,0,0,0,4,2,15,3,22004.4,84.195974
0,1,1,0,0,0,0,0,0,1,0,0,6,60721.6,26.730432
0,1,1,0,0,0,0,0,0,2,0,0,6,33432.8,48.102103
0,1,1,0,0,0,0,0,0,3,0,0,6,25211.0,66.564
0,1,1,0,0,0,0,0,0,4,0,0,6,21570.4,84.497922
0,1,1,0,0,0,0,0,0,1,1,0,6,59528.0,26.736667
0,1,1,0,0,0,0,0,0,2,1,0,6,33745.8,48.929412
0,1,1,0,0,0,0,0,0,3,1,0,6,26129.6,67.065071
0,1,1,0,0,0,0,0,0,4,1,0,6,22330.4,84.381858
0,1,1,0,0,0,0,0,0,1,2,0,6,60238.4,26.430274
0,1,1,0,0,0,0,0,0,2,2,0,6,33565.0,48.902727
0,1,1,0,0,0,0,0,0,3,2,0,6,26092.4,67.17
0,1,1,0,0,0,0,0,0,4,2,0,6,22050.2,84.237273
0,1,1,0,0,0,0,0,0,1,0,5,6,60689.2,26.410497
0,1,1,0,0,0,0,0,0,2,0,5,6,34011.4,48.783743
0,1,1,0,0,0,0,0,0,3,0,5,6,25748.8,66.925046
0,1,1,0,0,0,0,0,0,4,0,5,6,21765.8,84.257273
0,1,1,0,0,0,0,0,0,1,1,5,6,59289.6,26.725763
0,1,1,0,0,0,0,0,0,2,1,5,6,33664.0,48.914706
0,1,1,0,0,0,0,0,0,3,1,5,6,26143.2,67.03886
0,1,1,0,0,0,0,0,0,4,1,5,6,22307.6,84.500672
0,1,1,0,0,0,0,0,0,1,2,5,6,60208.2,26.736
0,1,1,0,0,0,0,0,0,2,2,5,6,33560.0,48.615276
0,1,1,0,0,0,0,0,0,3,2,5,6,26022.2,67.287692
0,1,1,0,0,0,0,0,0,4,2,5,6,22061.8,84.245731
0,1,1,0,0,0,0,0,0,1,0,15,6,60726.8,26.785831
0,1,1,0,0,0,0,0,0,2,0,15,6,33936.0,48.942353
0,1,1,0,0,0,0,0,0,3,0,15,6,25861.2,66.651261
0,1,1,0,0,0,0,0,0,4,0,15,6,21652.4,84.367532
0,1,1,0,0,0,0,0,0,1,1,15,6,59581.4,26.780627
0,1,1,0,0,0,0,0,0,2,1,15,6,33757.6,48.515027
0,1,1,0,0,0,0,0,0,3,1,15,6,25500.6,66.857446
0,1,1,0,0,0,0,0,0,4,1,15,6,22278.4,84.556561
0,1,1,0,0,0,0,0,0,1,2,15,6,60040.6,26.636667
0,1,1,0,0,0,0,0,0,2,2,15,6,33617.4,48.87
0,1,1,0,0,0,0,0,0,3,2,15,6,26080.4,67.133846
0,1,1,0,0,0,0,0,0,4,2,15,6,22004.0,84.362727
0,1,1,0,0,0,0,0,1,1,0,0,0,60978.0,26.775738
0,1,1,0,0,0,0,0,1,2,0,0,0,33928.8,48.7259
0,1,1,0,0,0,0,0,1,3,0,0,0,25804.2,67.036923
0,1,1,0,0,0,0,0,1,4,0,0,0,21689.8,84.378182
0,1,1,0,0,0,0,0,1,1,1,0,0,59492.6,26.700237
0,1,1,0,0,0,0,0,1,2,1,0,0,33595.2,48.765009
0,1,1,0,0,0,0,0,1,3,1,0,0,26099.0,67.140769
0,1,1,0,0,0,0,0,1,4,1,0,0,22344.2,84.642095
0,1,1,0,0,0,0,0,1,1,2,0,0,60369.4,26.412667
0,1,1,0,0,0,0,0,1,2,2,0,0,33550.2,48.858824
0,1,1,0,0,0,0,0,1,3,2,0,0,26020.8,67.015385
0,1,1,0,0,0,0,0,1,4,2,0,0,22092.4,83.984901
0,1,1,0,0,0,0,0,1,1,0,5,0,60714.2,26.374831
0,1,1,0,0,0,0,0,1,2,0,5,0,33930.4,48.594706
0,1,1,0,0,0,0,0,1,3,0,5,0,25881.0,66.604616
0,1,1,0,0,0,0,0,1,4,0,5,0,21702.2,83.996407
0,1,1,0,0,0,0,0,1,1,1,5,0,59452.8,26.814576
0,1,1,0,0,0,0,0,1,2,1,5,0,33700.0,48.365134
0,1,1,0,0,0,0,0,1,3,1,5,0,26174.2,67.144387
0,1,1,0,0,0,0,0,1,4,1,5,0,22356.2,84.267668
0,1,1,0,0,0,0,0,1,1,2,5,0,60188.8,26.679333
0,1,1,0,0,0,0,0,1,2,2,5,0,33651.4,48.330713
0,1,1,0,0,0,0,0,1,3,2,5,0,26001.6,66.926154
0,1,1,0,0,0,0,0,1,4,2,5,0,21974.2,84.507273
0,1,1,0,0,0,0,0,1,1,0,15,0,60724.2,26.590803
0,1,1,0,0,0,0,0,1,2,0,15,0,34041.0,48.803529
0,1,1,0,0,0,0,0,1,3,0,15,0,25116.4,66.411692
0,1,1,0,0,0,0,0,1,4,0,15,0,21667.4,84.360909
0,1,1,0,0,0,0,0,1,1,1,15,0,59475.4,26.591412
0,1,1,0,0,0,0,0,1,2,1,15,0,33612.2,48.409144
0,1,1,0,0,0,0,0,1,3,1,15,0,26138.4,67.148689
0,1,1,0,0,0,0,0,1,4,1,15,0,22290.2,84.368972
0,1,1,0,0,0,0,0,1,1,2,15,0,60262.2,26.619667
0,1,1,0,0,0,0,0,1,2,2,15,0,33488.8,48.723476
0,1,1,0,0,0,0,0,1,3,2,15,0,26059.6,67.190769
0,1,1,0,0,0,0,0,1,4,2,15,0,22064.0,84.290736
0,1,1,0,0,0,0,0,1,1,0,0,3,60122.8,26.148246
0,1,1,0,0,0,0,0,1,2,0,0,3,34228.6,48.57884
0,1,1,0,0,0,0,0,1,3,0,0,3,25743.0,67.066154
0,1,1,0,0,0,0,0,1,4,0,0,3,21644.6,84.321645
0,1,1,0,0,0,0,0,1,1,1,0,3,59476.8,26.496384
0,1,1,0,0,0,0,0,1,2,1,0,3,33522.8,48.249661
0,1,1,0,0,0,0,0,1,3,1,0,3,26226.0,66.893077
0,1,1,0,0,0,0,0,1,4,1,0,3,22296.8,84.134348
0,1,1,0,0,0,0,0,1,1,2,0,3,60323.6,26.799994
0,1,1,0,0,0,0,0,1,2,2,0,3,33545.8,48.692852
0,1,1,0,0,0,0,0,1,3,2,0,3,26084.6,67.05755
0,1,1,0,0,0,0,0,1,4,2,0,3,22056.8,84.432727
0,1,1,0,0,0,0,0,1,1,0,5,3,60728.8,26.425995
0,1,1,0,0,0,0,0,1,2,0,5,3,33975.8,48.839412
0,1,1,0,0,0,0,0,1,3,0,5,3,25860.0,66.964615
0,1,1,0,0,0,0,0,1,4,0,5,3,21633.8,84.512901
0,1,1,0,0,0,0,0,1,1,1,5,3,59549.2,26.340339
0,1,1,0,0,0,0,0,1,2,1,5,3,33623.2,48.762353
0,1,1,0,0,0,0,0,1,3,1,5,3,26193.2,67.021196
0,1,1,0,0,0,0,0,1,4,1,5,3,22249.8,84.468696
0,1,1,0,0,0,0,0,1,1,2,5,3,60338.0,26.59
0,1,1,0,0,0,0,0,1,2,2,5,3,33518.8,48.723708
0,1,1,0,0,0,0,0,1,3,2,5,3,26063.4,67.185384
0,1,1,0,0,0,0,0,1,4,2,5,3,22121.2,84.11751
0,1,1,0,0,0,0,0,1,1,0,15,3,60005.0,26.070961
0,1,1,0,0,0,0,0,1,2,0,15,3,33375.4,48.590677
0,1,1,0,0,0,0,0,1,3,0,15,3,25801.8,66.629631
0,1,1,0,0,0,0,0,1,4,0,15,3,21649.4,84.309134
0,1,1,0,0,0,0,0,1,1,1,15,3,59565.4,26.719717
0,1,1,0,0,0,0,0,1,2,1,15,3,33527.6,48.525544
0,1,1,0,0,0,0,0,1,3,1,15,3,26143.4,67.252422
0,1,1,0,0,0,0,0,1,4,1,15,3,22311.2,84.506443
0,1,1,0,0,0,0,0,1,1,2,15,3,59434.0,26.052163
0,1,1,0,0,0,0,0,1,2,2,15,3,33703.8,48.815294
0,1,1,0,0,0,0,0,1,3,2,15,3,25940.0,66.964369
0,1,1,0,0,0,0,0,1,4,2,15,3,21959.8,84.41
0,1,1,0,0,0,0,0,1,1,0,0,6,60704.0,26.321361
0,1,1,0,0,0,0,0,1,2,0,0,6,34089.0,48.452941
0,1,1,0,0,0,0,0,1,3,0,0,6,25785.8,66.831723
0,1,1,0,0,0,0,0,1,4,0,0,6,21094.6,83.793333
0,1,1,0,0,0,0,0,1,1,1,0,6,59617.0,26.613119
0,1,1,0,0,0,0,0,1,2,1,0,6,33723.0,48.358592
0,1,1,0,0,0,0,0,1,3,1,0,6,26069.6,67.333077
0,1,1,0,0,0,0,0,1,4,1,0,6,21674.6,84.249091
0,1,1,0,0,0,0,0,1,1,2,0,6,60295.2,26.379667
0,1,1,0,0,0,0,0,1,2,2,0,6,33756.6,48.588824
0,1,1,0,0,0,0,0,1,3,2,0,6,26177.2,67.135869
0,1,1,0,0,0,0,0,1,4,2,0,6,21974.8,84.38
0,1,1,0,0,0,0,0,1,1,0,5,6,61135.0,26.773157
0,1,1,0,0,0,0,0,1,2,0,5,6,33352.4,48.260446
0,1,1,0,0,0,0,0,1,3,0,5,6,25133.0,66.528862
0,1,1,0,0,0,0,0,1,4,0,5,6,21594.4,84.395455
0,1,1,0,0,0,0,0,1,1,1,5,6,59538.6,26.694
0,1,1,0,0,0,0,0,1,2,1,5,6,33786.2,48.599554
0,1,1,0,0,0,0,0,1,3,1,5,6,26067.0,67.085385
0,1,1,0,0,0,0,0,1,4,1,5,6,22340.6,84.550949
0,1,1,0,0,0,0,0,1,1,2,5,6,60193.8,26.819667
0,1,1,0,0,0,0,0,1,2,2,5,6,33543.2,48.850588
0,1,1,0,0,0,0,0,1,3,2,5,6,25968.8,67.217265
0,1,1,0,0,0,0,0,1,4,2,5,6,22043.6,84.331818
0,1,1,0,0,0,0,0,1,1,0,15,6,60720.8,26.604312
0,1,1,0,0,0,0,0,1,2,0,15,6,34053.0,48.615791
0,1,1,0,0,0,0,0,1,3,0,15,6,25761.8,66.870769
0,1,1,0,0,0,0,0,1,4,0,15,6,21632.2,84.076623
0,1,1,0,0,0,0,0,1,1,1,15,6,59638.4,26.40274
0,1,1,0,0,0,0,0,1,2,1,15,6,33008.8,48.230909
0,1,1,0,0,0,0,0,1,3,1,15,6,26126.2,66.989231
0,1,1,0,0,0,0,0,1,4,1,15,6,22286.2,84.456442
0,1,1,0,0,0,0,0,1,1,2,15,6,60156.6,26.547333
0,1,1,0,0,0,0,0,1,2,2,15,6,33614.8,48.611016
0,1,1,0,0,0,0,0,1,3,2,15,6,26113.4,67.103077
0,1,1,0,0,0,0,0,1,4,2,15,6,21269.8,84.30013
0,1,1,0,0,1,0,0,0,1,0,0,0,53347.0,26.274717
0,1,1,0,0,1,0,0,0,2,0,0,0,29112.0,48.568276
0,1,1,0,0,1,0,0,0,3,0,0,0,22147.4,66.057273
0,1,1,0,0,1,0,0,0,4,0,0,0,18655.6,82.482456
0,1,1,0,0,1,0,0,0,1,1,0,0,53605.6,26.621901
0,1,1,0,0,1,0,0,0,2,1,0,0,28753.8,48.128892
0,1,1,0,0,1,0,0,0,3,1,0,0,22945.2,65.901858
0,1,1,0,0,1,0,0,0,4,1,0,0,18111.6,81.917778
0,1,1,0,0,1,0,0,0,1,2,0,0,55019.8,26.759636
0,1,1,0,0,1,0,0,0,2,2,0,0,29350.2,47.832529
0,1,1,0,0,1,0,0,0,3,2,0,0,22122.6,65.884545
0,1,1,0,0,1,0,0,0,4,2,0,0,18596.0,82.096257
0,1,1,0,0,1,0,0,0,1,0,5,0,53434.6,26.840322
0,1,1,0,0,1,0,0,0,2,0,5,0,29100.8,48.072444
0,1,1,0,0,1,0,0,0,3,0,5,0,21610.0,65.594589
0,1,1,0,0,1,0,0,0,4,0,5,0,18730.6,82.5
0,1,1,0,0,1,0,0,0,1,1,5,0,53558.4,26.791153
0,1,1,0,0,1,0,0,0,2,1,5,0,28633.0,48.33202
0,1,1,0,0,1,0,0,0,3,1,5,0,22270.8,65.740198
0,1,1,0,0,1,0,0,0,4,1,5,0,18084.6,82.013333
0,1,1,0,0,1,0,0,0,1,2,5,0,55041.2,26.589818
0,1,1,0,0,1,0,0,0,2,2,5,0,28743.4,48.12335
0,1,1,0,0,1,0,0,0,3,2,5,0,22079.2,65.959091
0,1,1,0,0,1,0,0,0,4,2,5,0,18613.4,82.285263
0,1,1,0,0,1,0,0,0,1,0,15,0,53365.2,26.450189
0,1,1,0,0,1,0,0,0,2,0,15,0,29030.8,48.511552
0,1,1,0,0,1,0,0,0,3,0,15,0,22128.0,65.864545
0,1,1,0,0,1,0,0,0,4,0,15,0,18109.6,82.1631
0,1,1,0,0,1,0,0,0,1,1,15,0,53565.4,26.717575
0,1,1,0,0,1,0,0,0,2,1,15,0,28596.0,48.475345
0,1,1,0,0,1,0,0,0,3,1,15,0,22948.6,66.282371
0,1,1,0,0,1,0,0,0,4,1,15,0,18109.0,81.768889
0,1,1,0,0,1,0,0,0,1,2,15,0,55043.2,26.972364
0,1,1,0,0,1,0,0,0,2,2,15,0,29250.8,48.414873
0,1,1,0,0,1,0,0,0,3,2,15,0,21590.0,65.651039
0,1,1,0,0,1,0,0,0,4,2,15,0,18576.6,82.552631
0,1,1,0,0,1,0,0,0,1,0,0,3,53532.8,26.947037
0,1,1,0,0,1,0,0,0,2,0,0,3,29164.2,48.613655
0,1,1,0,0,1,0,0,0,3,0,0,3,22148.4,66.218261
0,1,1,0,0,1,0,0,0,4,0,0,3,18779.0,82.183918
0,1,1,0,0,1,0,0,0,1,1,0,3,53521.0,26.765598
0,1,1,0,0,1,0,0,0,2,1,0,3,28613.4,48.278473
0,1,1,0,0,1,0,0,0,3,1,0,3,22895.8,66.131897
0,1,1,0,0,1,0,0,0,4,1,0,3,18133.2,81.891228
0,1,1,0,0,1,0,0,0,1,2,0,3,55128.4,26.575273
0,1,1,0,0,1,0,0,0,2,2,0,3,29284.6,48.225747
0,1,1,0,0,1,0,0,0,3,2,0,3,22017.4,66.007273
0,1,1,0,0,1,0,0,0,4,2,0,3,18530.2,82.202164
0,1,1,0,0,1,0,0,0,1,0,5,3,53525.6,26.496772
0,1,1,0,0,1,0,0,0,2,0,5,3,29146.6,48.772437
0,1,1,0,0,1,0,0,0,3,0,5,3,21656.0,65.622338
0,1,1,0,0,1,0,0,0,4,0,5,3,18700.2,82.348129
0,1,1,0,0,1,0,0,0,1,1,5,3,53516.2,26.661642
0,1,1,0,0,1,0,0,0,2,1,5,3,28688.8,48.360985
0,1,1,0,0,1,0,0,0,3,1,5,3,22900.2,66.129644
0,1,1,0,0,1,0,0,0,4,1,5,3,18190.6,81.802398
0,1,1,0,0,1,0,0,0,1,2,5,3,55153.4,26.52196
0,1,1,0,0,1,0,0,0,2,2,5,3,29327.4,48.601586
0,1,1,0,0,1,0,0,0,3,2,5,3,22052.6,65.865455
0,1,1,0,0,1,0,0,0,4,2,5,3,18586.4,82.303158
0,1,1,0,0,1,0,0,0,1,0,15,3,53398.8,26.705276
0,1,1,0,0,1,0,0,0,2,0,15,3,29177.4,48.414621
0,1,1,0,0,1,0,0,0,3,0,15,3,22074.8,66.136364
0,1,1,0,0,1,0,0,0,4,0,15,3,18710.6,82.206783
0,1,1,0,0,1,0,0,0,1,1,15,3,53630.6,26.565199
0,1,1,0,0,1,0,0,0,2,1,15,3,28685.2,48.504236
0,1,1,0,0,1,0,0,0,3,1,15,3,22849.2,66.376522
0,1,1,0,0,1,0,0,0,4,1,15,3,18131.6,81.913392
0,1,1,0,0,1,0,0,0,1,2,15,3,55043.6,26.448471
0,1,1,0,0,1,0,0,0,2,2,15,3,29375.0,48.737724
0,1,1,0,0,1,0,0,0,3,2,15,3,21572.6,65.70039
0,1,1,0,0,1,0,0,0,4,2,15,3,18698.2,82.094292
0,1,1,0,0,1,0,0,0,1,0,0,6,53479.8,26.523173
0,1,1,0,0,1,0,0,0,2,0,0,6,29137.6,48.778965
0,1,1,0,0,1,0,0,0,3,0,0,6,22140.6,66.049565
0,1,1,0,0,1,0,0,0,4,0,0,6,18674.8,82.381287
0,1,1,0,0,1,0,0,0,1,1,0,6,53534.2,26.881873
0,1,1,0,0,1,0,0,0,2,1,0,6,28222.2,48.17564
0,1,1,0,0,1,0,0,0,3,1,0,6,22801.4,66.432174
